212,sample,英[ˈsɑːmp(ə)l] 美[ˈsæmp(ə)l],"n. 样本，样品；试用产品，试样；（供科学或医学检测用的）抽样样本；（抽查的）样本，抽选人员；（用于新乐曲中的）选录的歌曲片段
v. 品尝，尝试（食品、饮料）；体验（活动）；对……作抽样调查；节录，选录（歌曲等，用于其他录音）；确定（模拟信号）瞬时值
adj. 样品的，实例的
【名】 （Sample）（美、英、爱尔兰）桑普尔（人名）","复数 samples
第三人称单数 samples
现在分词 sampling
过去式 sampled
过去分词 sampled"
213,form,英[fɔːm] 美[fɔːrm],"v. （使）出现；（使）（关系、习惯或想法）形成；构成，是……的组成部分；陶冶，培养；组织，建立
n. 表，表格；类别，种类；形状，外形；体形；（存在的）形态，形式；（尤指艺术作品或文章的）结构；体能，良好的健康状态；良好表现；词形；惯常做法，习俗；（英国的）班级，年级；不礼貌的行为
【名】 （Form）（英）福姆，（法、德）福尔姆（人名）","复数 forms
第三人称单数 forms
现在分词 forming
过去式 formed
过去分词 formed"
214,TRUE,英[truː] 美[truː],"adj. 真实的；正确的
adv. 真实地；准确地
n. 真实；准确
vt. 装准
n. （True）(英)特鲁（人名）","第三人称单数 trues
现在分词 truing或trueing
过去式 trued
过去分词 trued
比较级 truer或more true
最高级 truest或most true"
215,leave,英[liːv] 美[liːv],"v. 离开（某人或某处）；离开居住地点（或群体、工作单位等）；与……脱离关系， 离开（某人）；不立刻做，不马上处理；使保留，让……处于（某种状态、某地等）；给……留下（不愉快的东西）；留下（信息或答复）；遗留，遗忘；剩下（食物或饮料）；遗下（家人）；（去世时）遗赠，遗留；把……留交，交托；递送，递交；留（空隙或空白）；留给（指有限的机会）；不再谈论；（数学）剩余，余下
n. 假期，休假；准许，许可；（斯努克、槌球等）收盘球势，（球被击后）停留的位置","复数 leaves
第三人称单数 leaves
现在分词 leaving
过去式 left
过去分词 left"
216,me,英[miː;mi] 美[miː;mi],"pron. 我（宾格）
n. 自我；极端自私的人；自我的一部分
n. （Me）人名；（日）马（姓）；（朝）袂；（阿拉伯、柬、老）梅",""
217,something,英[ˈsʌmθɪŋ] 美[ˈsʌmθɪŋ],"pron. 某事，某物；……或诸如此类的东西，……什么的；大致，大约，左右；什么什么（用于表示不记得人名、数字的余下部分或歌词等）；还算幸运的事；重要的人（或事）；（想法或建议）有道理，值得考虑；有点儿，有几分
adv. 稍微，有点；很，非常",""
218,writer,英[ˈraɪtə(r)] 美[ˈraɪtər],n. （职业的）作家，作者；执笔者，撰写人；写字……的人；（计算机）记录器；〈英，史〉文书，抄写员,复数 writers
219,call,英[kɔːl] 美[kɔːl],"v. 给……取名；称呼，把……唤作；把……看作，把……算作；呼喊（某人），喊，叫；安排，召集；召唤，呼唤；传唤（证人）；（给……）打电话；打电话叫……来；点（名），从（清单上）读出；（通过广播）呼叫（飞机乘客登机）；感召，敦促；批评，辱骂；（动物）啼叫，鸣叫；（模仿动物的叫声）把……引过来；（尤指短暂的）拜访，造访；（火车、船、公共汽车等）短暂停留；预测，推测；抛硬币说正反面；（比赛中裁判等）判定；（棒球比赛等因条件限制而）停止，取消；指挥，决定（进攻战术）；向跳方形舞（或乡村舞）的人喊出（舞步）；（扑克牌下同等赌注）叫（对方）摊牌，叫牌；执行子程序命令
n. 打电话，通话；喊叫，呼叫；（鸟或动物的）叫声；短暂拜访，访问；号召，呼吁；需求，需要；需要关注或努力的事；召唤，使命感；吸引力，魅力；登机广播，登机（上车）通知；（做某事的）号声；模仿（鸟、兽）的叫声；模仿鸟叫声的哨子； 决定，抉择；（体育比赛中的）裁定，判决；叫牌，吊牌；掷钱币猜正反面；（方形舞的）舞步指示；（借款或未付款的）催交；（股票）买入期权，购买选择权（call option 的简称）；执行子程序的命令
【名】 （瑞典、罗）卡尔，（英）考尔（人名）","复数 calls
第三人称单数 calls
现在分词 calling
过去式 called
过去分词 called"
220,university,英[ˌjuːnɪˈvɜːsəti] 美[ˌjuːnɪˈvɜːrsəti],n. 大学，综合性大学；大学校舍,复数 universities
221,key,英[kiː] 美[kiː],"n. 钥匙；（电脑、打字机或乐器的）键；关键，要诀；答案；音调，声调；图例，符号说明；低岛，礁；扳手；销子，楔；（文章、形势等）主调，基调；（梣树、枫树或无花果树的）翼果；板条间首层灰泥；（有助于石膏等黏附的）粗糙表面；罚球区
v. 键入；成为（获胜）的关键；<非正式>用钥匙划坏（汽车）；用别针（或楔子、栓）固定；将……的表面处理好；给（广告）加识别编码
adj. 关键的，主要的
【名】 （Key）（美）基（人名）","复数 keys
第三人称单数 keys
现在分词 keying
过去式 keyed
过去分词 keyed"
222,park,英[pɑːk] 美[pɑːrk],"n. 公园；自然保护区；（乡间大宅的）庭园，园林；<英>足球场，橄榄球场；运动场，（尤指）棒球场；专用区，园区；<英>停车场；（汽车）制动
v. 停车，泊车；存放，寄存； （在某处）坐，站立（park yourself）；<非正式>把……搁置，推迟
【名】 （Park）（英、芬、瑞典）帕克（人名）","复数 parks
第三人称单数 parks
现在分词 parking
过去式 parked
过去分词 parked"
223,animal,英[ˈænɪm(ə)l] 美[ˈænɪm(ə)l],"n. 动物；兽类；<非正式>衣冠禽兽，畜牲；某一类人或物
adj. 动物的；肉体的，肉欲的；取自动物的；（胚胎）动物极的",复数 animals
224,while,英[waɪl] 美[waɪl],"conj. 当……的时候；与……同时；而，然而（表示对比）；尽管，虽然；直到……为止
n. 一段时间；同时；<文>在此期间
v. 消磨时间
prep. （北英格兰）直到
adv. 在……的时候","复数 whiles
第三人称单数 whiles
现在分词 whiling
过去式 whiled
过去分词 whiled"
225,few,英[fjuː] 美[fjuː],"det. 一些，几个；很少，不多，几乎没有
pron. 一些人（或物）；很少的人（或物）
adj. 少数的；很少（的），几乎没有（的）
n. （尤指享有某种机遇等的）少数派，少数（the few） ；参加过不列颠之战的少数几个英国皇家空军飞行员（the Few）
【名】 （Few）（英）菲尤（人名）","比较级 fewer
最高级 fewest"
226,group,英[ɡruːp] 美[ɡruːp],"n. 集体，团体；组，群；集团；乐团，乐队；空军大队（通常由两个或两个以上的基地组成）；（元素周期表中的）族；（系统语法中的）词组；原子团
v. （使）成组，聚集；将……分类",""
227,result,英[rɪˈzʌlt] 美[rɪˈzʌlt],"n. 结果，后果；（比赛或选举的）结果；（通过调查、研究、计算而获得的）结果；<英> 考试成绩；成效，成果（results）；经营业绩（results）；<英，非正式>（体育比赛中）胜局，获胜
v. 发生，产生；导致，造成（注明的结局或结果）
int. <非正式> 成功了！（Result!）","复数 results
第三人称单数 results
现在分词 resulting
过去式 resulted
过去分词 resulted"
228,often,英[ˈɒf(ə)n] 美[ˈɔːf(ə)n],adv. 常常，时常；在许多情况下,"比较级 oftener或more often
最高级 oftenest或most often"
229,travel,英[ˈtræv(ə)l] 美[ˈtræv(ə)l],"v. （尤指长途）旅行；走动，移动；（以某速度、朝某方向或在某距离内）行进；（光或声音）传播；（食品等）经得起长途运输；周游，走遍；（尤指车辆）快速行进；（消息）流传；盛行各地；（篮球运动中）走步；（目光）扫视，移动；交往；想象来到
n. 旅行；（出国）旅游；（机器部件的）运动范围，运动速度，运动模式","复数 travels
第三人称单数 travels
现在分词 travelling或traveling
过去式 travelled或traveled
过去分词 travelled或traveled"
230,practice,英[ˈpræktɪs] 美[ˈpræktɪs],"n. 实践，实际操作；通常的做法，惯例；练习；练习课，固定的训练时间；（医生、律师或其他专业人士的）业务，事务所；诉讼手续，诉讼程序
v. 练习；经常做，养成……的习惯；信奉（宗教）；（医生、律师等）执业，从业","复数 practices
第三人称单数 practices
现在分词 practicing
过去式 practiced
过去分词 practiced"
231,through,英[θruː] 美[θruː],"prep. 穿过，从一端到另一端；透过（玻璃、窗户等）；越过（地区或空间），在……之间；断开，洞穿；（在应停处）径直通过；以，凭借；贯穿，遍及；自始至终，从头至尾；<美>直至；彻底地（查看或检查）；经历，度过；胜利完成；（提议、观点）获得通过，得到批准
adv. 从一端到另一端；完全地，彻底地，十足地；接通电话；通过（障碍、阶段或测试）；直达，迳直；从头至尾；到（某个阶段或某种程度）；切断， 凿穿；胜利完成
adj.  完成的，结束的；直达的，直通的，中途不停的；断绝的；（公路）对穿的，双向的；（房间）与楼两对面通透的；（竞赛队，竞技者）进入下一轮（比赛）的",""
232,ask,英[ɑːsk] 美[æsk],"v. 询问，打听；要求，请求；邀请，约请 ；指望，期待
【名】 （Ask）（芬、瑞典）阿斯克（人名）",""
233,man,英[mæn] 美[mæn],"n. 成年男子，男人；人类，（特定历史时期的）人（Man）；（不论性别的）人；（来自某地、从事某种工作或有某种兴趣等的）人；（喜欢某事的）人 ；（来自某处、支持某组织或为其工作的）人 ；士兵，（男性）工人 ；上门服务的人；伙计，哥儿们；（不耐烦或生气时对男人的称呼）你这家伙；丈夫，性伙伴；勇敢强壮的人，男子汉；棋子；<俚>（作为社会统治群体的）白人，白人社会（the Man）；<非正式>头头，老板，警察（the Man）；（按发现其遗迹的地名命名的）史前人种
v. 在……岗位上工作，操纵（机器等），配备（人员）
int. <非正式，主北美>（表示惊奇、气愤等）嘿，天哪
【名】 【名】（Man）（俄）马恩；（英、葡、意、罗、捷、尼、老、缅、柬）曼；（日）万（人名）","复数 men
第三人称单数 mans
现在分词 manning
过去式 manned
过去分词 manned"
